,Width,Length,Height,Orientation,Window_Ratio,Skylight_Ratio,Area,Court_Length,Court_Width,Form_Factor,Surface_Volume_Ratio,Cooling_Load,Heating_Load,Total_Load,Image,ThreeD,Shape
5804,60,50,16,270,0.3,0.1,12000,28.0,38.0,0.79333333,0.19833333,45.57327713,0.93624127,46.5095184,WIDTH30_LENGTH60_HIGHT16_ORIENTATION0_WINDOWSRATIO40%_SKYLIGHTRATIO40%_3Dview.png,WIDTH30_LENGTH60_HIGHT16_ORIENTATION0_WINDOWSRATIO40%_SKYLIGHTRATIO40%.json,Box
5805,50,60,16,270,0.3,0.1,12000,38.0,28.0,0.79333333,0.19833333,45.58616427,0.91855757,46.50472184,WIDTH40_LENGTH60_HIGHT16_ORIENTATION0_WINDOWSRATIO40%_SKYLIGHTRATIO40%_3Dview.png,WIDTH40_LENGTH60_HIGHT16_ORIENTATION0_WINDOWSRATIO40%_SKYLIGHTRATIO40%.json,Box
5806,60,50,16,315,0.3,0.1,12000,28.0,38.0,0.79333333,0.19833333,45.47370817,0.98113911,46.45484727,WIDTH50_LENGTH60_HIGHT16_ORIENTATION0_WINDOWSRATIO40%_SKYLIGHTRATIO40%_3Dview.png,WIDTH50_LENGTH60_HIGHT16_ORIENTATION0_WINDOWSRATIO40%_SKYLIGHTRATIO40%.json,Box
5807,50,60,16,315,0.3,0.1,12000,38.0,28.0,0.79333333,0.19833333,45.4704158,0.98470186,46.45511766,WIDTH60_LENGTH60_HIGHT16_ORIENTATION0_WINDOWSRATIO40%_SKYLIGHTRATIO40%_3Dview.png,WIDTH60_LENGTH60_HIGHT16_ORIENTATION0_WINDOWSRATIO40%_SKYLIGHTRATIO40%.json,Box
5808,60,50,16,0,0.4,0.1,12000,28.0,38.0,0.79333333,0.19833333,46.08000198,0.79107665,46.87107863,WIDTH30_LENGTH30_HIGHT8_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%_3Dview.png,WIDTH30_LENGTH30_HIGHT8_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%.json,Box
5809,50,60,16,0,0.4,0.1,12000,38.0,28.0,0.79333333,0.19833333,46.05778511,0.80831364,46.86609875,WIDTH40_LENGTH30_HIGHT8_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%_3Dview.png,WIDTH40_LENGTH30_HIGHT8_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%.json,Box
5810,60,50,16,45,0.4,0.1,12000,28.0,38.0,0.79333333,0.19833333,45.9468823,0.86004283,46.80692513,WIDTH50_LENGTH30_HIGHT8_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%_3Dview.png,WIDTH50_LENGTH30_HIGHT8_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%.json,Box
5811,50,60,16,45,0.4,0.1,12000,38.0,28.0,0.79333333,0.19833333,45.95787651,0.85714782,46.81502433,WIDTH60_LENGTH30_HIGHT8_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%_3Dview.png,WIDTH60_LENGTH30_HIGHT8_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%.json,Box
5812,60,50,16,90,0.4,0.1,12000,28.0,38.0,0.79333333,0.19833333,46.05716251,0.80786636,46.86502886,WIDTH30_LENGTH40_HIGHT8_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%_3Dview.png,WIDTH30_LENGTH40_HIGHT8_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%.json,Box
5813,50,60,16,90,0.4,0.1,12000,38.0,28.0,0.79333333,0.19833333,46.08000032,0.79023794,46.87023826,WIDTH40_LENGTH40_HIGHT8_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%_3Dview.png,WIDTH40_LENGTH40_HIGHT8_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%.json,Box
5814,60,50,16,135,0.4,0.1,12000,28.0,38.0,0.79333333,0.19833333,45.956263,0.85725545,46.81351845,WIDTH50_LENGTH40_HIGHT8_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%_3Dview.png,WIDTH50_LENGTH40_HIGHT8_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%.json,Box
5815,50,60,16,135,0.4,0.1,12000,38.0,28.0,0.79333333,0.19833333,45.95191607,0.85928851,46.81120458,WIDTH60_LENGTH40_HIGHT8_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%_3Dview.png,WIDTH60_LENGTH40_HIGHT8_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%.json,Box
5816,60,50,16,180,0.4,0.1,12000,28.0,38.0,0.79333333,0.19833333,46.08000212,0.79107665,46.87107878,WIDTH30_LENGTH50_HIGHT8_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%_3Dview.png,WIDTH30_LENGTH50_HIGHT8_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%.json,Box
5817,50,60,16,180,0.4,0.1,12000,38.0,28.0,0.79333333,0.19833333,46.05778511,0.80831364,46.86609875,WIDTH40_LENGTH50_HIGHT8_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%_3Dview.png,WIDTH40_LENGTH50_HIGHT8_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%.json,Box
5818,60,50,16,225,0.4,0.1,12000,28.0,38.0,0.79333333,0.19833333,45.95137168,0.85894829,46.81031997,WIDTH50_LENGTH50_HIGHT8_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%_3Dview.png,WIDTH50_LENGTH50_HIGHT8_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%.json,Box
5819,50,60,16,225,0.4,0.1,12000,38.0,28.0,0.79333333,0.19833333,45.95669117,0.85763433,46.8143255,WIDTH60_LENGTH50_HIGHT8_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%_3Dview.png,WIDTH60_LENGTH50_HIGHT8_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%.json,Box
5820,60,50,16,270,0.4,0.1,12000,28.0,38.0,0.79333333,0.19833333,46.05716251,0.80786636,46.86502886,WIDTH30_LENGTH60_HIGHT8_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%_3Dview.png,WIDTH30_LENGTH60_HIGHT8_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%.json,Box
5821,50,60,16,270,0.4,0.1,12000,38.0,28.0,0.79333333,0.19833333,46.08000032,0.79023794,46.87023826,WIDTH40_LENGTH60_HIGHT8_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%_3Dview.png,WIDTH40_LENGTH60_HIGHT8_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%.json,Box
5822,60,50,16,315,0.4,0.1,12000,28.0,38.0,0.79333333,0.19833333,45.95679129,0.85650505,46.81329634,WIDTH50_LENGTH60_HIGHT8_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%_3Dview.png,WIDTH50_LENGTH60_HIGHT8_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%.json,Box
5823,50,60,16,315,0.4,0.1,12000,38.0,28.0,0.79333333,0.19833333,45.95080308,0.85900112,46.8098042,WIDTH60_LENGTH60_HIGHT8_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%_3Dview.png,WIDTH60_LENGTH60_HIGHT8_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%.json,Box
5824,60,50,16,0,0.1,0.2,12000,28.0,38.0,0.79333333,0.19833333,44.55940797,1.17360134,45.7330093,WIDTH30_LENGTH30_HIGHT12_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%_3Dview.png,WIDTH30_LENGTH30_HIGHT12_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%.json,Box
5825,50,60,16,0,0.1,0.2,12000,38.0,28.0,0.79333333,0.19833333,44.55899887,1.18650563,45.7455045,WIDTH40_LENGTH30_HIGHT12_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%_3Dview.png,WIDTH40_LENGTH30_HIGHT12_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%.json,Box
5826,60,50,16,45,0.1,0.2,12000,28.0,38.0,0.79333333,0.19833333,44.47787848,1.22203336,45.69991184,WIDTH50_LENGTH30_HIGHT12_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%_3Dview.png,WIDTH50_LENGTH30_HIGHT12_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%.json,Box
5827,50,60,16,45,0.1,0.2,12000,38.0,28.0,0.79333333,0.19833333,44.46316924,1.22431912,45.68748836,WIDTH60_LENGTH30_HIGHT12_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%_3Dview.png,WIDTH60_LENGTH30_HIGHT12_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%.json,Box
5828,60,50,16,90,0.1,0.2,12000,28.0,38.0,0.79333333,0.19833333,44.55888905,1.18594851,45.74483756,WIDTH30_LENGTH40_HIGHT12_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%_3Dview.png,WIDTH30_LENGTH40_HIGHT12_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%.json,Box
5829,50,60,16,90,0.1,0.2,12000,38.0,28.0,0.79333333,0.19833333,44.5599995,1.17251906,45.73251856,WIDTH40_LENGTH40_HIGHT12_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%_3Dview.png,WIDTH40_LENGTH40_HIGHT12_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%.json,Box
5830,60,50,16,135,0.1,0.2,12000,28.0,38.0,0.79333333,0.19833333,44.47421617,1.22084204,45.69505822,WIDTH50_LENGTH40_HIGHT12_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%_3Dview.png,WIDTH50_LENGTH40_HIGHT12_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%.json,Box
5831,50,60,16,135,0.1,0.2,12000,38.0,28.0,0.79333333,0.19833333,44.48065495,1.22044784,45.70110279,WIDTH60_LENGTH40_HIGHT12_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%_3Dview.png,WIDTH60_LENGTH40_HIGHT12_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%.json,Box
5832,60,50,16,180,0.1,0.2,12000,28.0,38.0,0.79333333,0.19833333,44.55940797,1.17360134,45.7330093,WIDTH30_LENGTH50_HIGHT12_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%_3Dview.png,WIDTH30_LENGTH50_HIGHT12_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%.json,Box
5833,50,60,16,180,0.1,0.2,12000,38.0,28.0,0.79333333,0.19833333,44.55899887,1.18650563,45.7455045,WIDTH40_LENGTH50_HIGHT12_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%_3Dview.png,WIDTH40_LENGTH50_HIGHT12_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%.json,Box
5834,60,50,16,225,0.1,0.2,12000,28.0,38.0,0.79333333,0.19833333,44.48178789,1.22063565,45.70242354,WIDTH50_LENGTH50_HIGHT12_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%_3Dview.png,WIDTH50_LENGTH50_HIGHT12_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%.json,Box
5835,50,60,16,225,0.1,0.2,12000,38.0,28.0,0.79333333,0.19833333,44.46656168,1.22301768,45.68957936,WIDTH60_LENGTH50_HIGHT12_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%_3Dview.png,WIDTH60_LENGTH50_HIGHT12_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%.json,Box
5836,60,50,16,270,0.1,0.2,12000,28.0,38.0,0.79333333,0.19833333,44.55888905,1.18594851,45.74483756,WIDTH30_LENGTH60_HIGHT12_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%_3Dview.png,WIDTH30_LENGTH60_HIGHT12_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%.json,Box
5837,50,60,16,270,0.1,0.2,12000,38.0,28.0,0.79333333,0.19833333,44.5599995,1.17251906,45.73251856,WIDTH40_LENGTH60_HIGHT12_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%_3Dview.png,WIDTH40_LENGTH60_HIGHT12_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%.json,Box
5838,60,50,16,315,0.1,0.2,12000,28.0,38.0,0.79333333,0.19833333,44.47553294,1.22037718,45.69591012,WIDTH50_LENGTH60_HIGHT12_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%_3Dview.png,WIDTH50_LENGTH60_HIGHT12_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%.json,Box
5839,50,60,16,315,0.1,0.2,12000,38.0,28.0,0.79333333,0.19833333,44.4751332,1.22263363,45.69776682,WIDTH60_LENGTH60_HIGHT12_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%_3Dview.png,WIDTH60_LENGTH60_HIGHT12_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%.json,Box
5840,60,50,16,0,0.2,0.2,12000,28.0,38.0,0.79333333,0.19833333,45.29782122,0.99339623,46.29121746,WIDTH30_LENGTH30_HIGHT16_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%_3Dview.png,WIDTH30_LENGTH30_HIGHT16_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%.json,Box
5841,50,60,16,0,0.2,0.2,12000,38.0,28.0,0.79333333,0.19833333,45.29253236,1.00854042,46.30107278,WIDTH40_LENGTH30_HIGHT16_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%_3Dview.png,WIDTH40_LENGTH30_HIGHT16_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%.json,Box
5842,60,50,16,45,0.2,0.2,12000,28.0,38.0,0.79333333,0.19833333,45.20055971,1.04903209,46.2495918,WIDTH50_LENGTH30_HIGHT16_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%_3Dview.png,WIDTH50_LENGTH30_HIGHT16_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%.json,Box
5843,50,60,16,45,0.2,0.2,12000,38.0,28.0,0.79333333,0.19833333,45.18745769,1.05130975,46.23876743,WIDTH60_LENGTH30_HIGHT16_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%_3Dview.png,WIDTH60_LENGTH30_HIGHT16_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%.json,Box
5844,60,50,16,90,0.2,0.2,12000,28.0,38.0,0.79333333,0.19833333,45.29251781,1.00869164,46.30120944,WIDTH30_LENGTH40_HIGHT16_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%_3Dview.png,WIDTH30_LENGTH40_HIGHT16_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%.json,Box
5845,50,60,16,90,0.2,0.2,12000,38.0,28.0,0.79333333,0.19833333,45.29922976,0.99175992,46.29098968,WIDTH40_LENGTH40_HIGHT16_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%_3Dview.png,WIDTH40_LENGTH40_HIGHT16_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%.json,Box
5846,60,50,16,135,0.2,0.2,12000,28.0,38.0,0.79333333,0.19833333,45.19743112,1.04802126,46.24545239,WIDTH50_LENGTH40_HIGHT16_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%_3Dview.png,WIDTH50_LENGTH40_HIGHT16_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%.json,Box
5847,50,60,16,135,0.2,0.2,12000,38.0,28.0,0.79333333,0.19833333,45.20288078,1.0474754,46.25035618,WIDTH60_LENGTH40_HIGHT16_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%_3Dview.png,WIDTH60_LENGTH40_HIGHT16_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%.json,Box
5848,60,50,16,180,0.2,0.2,12000,28.0,38.0,0.79333333,0.19833333,45.29782122,0.99339623,46.29121746,WIDTH30_LENGTH50_HIGHT16_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%_3Dview.png,WIDTH30_LENGTH50_HIGHT16_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%.json,Box
5849,50,60,16,180,0.2,0.2,12000,38.0,28.0,0.79333333,0.19833333,45.29253236,1.00854042,46.30107278,WIDTH40_LENGTH50_HIGHT16_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%_3Dview.png,WIDTH40_LENGTH50_HIGHT16_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%.json,Box
5850,60,50,16,225,0.2,0.2,12000,28.0,38.0,0.79333333,0.19833333,45.20396975,1.04780796,46.25177772,WIDTH50_LENGTH50_HIGHT16_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%_3Dview.png,WIDTH50_LENGTH50_HIGHT16_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%.json,Box
5851,50,60,16,225,0.2,0.2,12000,38.0,28.0,0.79333333,0.19833333,45.19024162,1.05000133,46.24024295,WIDTH60_LENGTH50_HIGHT16_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%_3Dview.png,WIDTH60_LENGTH50_HIGHT16_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%.json,Box
5852,60,50,16,270,0.2,0.2,12000,28.0,38.0,0.79333333,0.19833333,45.29251781,1.00869164,46.30120944,WIDTH30_LENGTH60_HIGHT16_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%_3Dview.png,WIDTH30_LENGTH60_HIGHT16_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%.json,Box
5853,50,60,16,270,0.2,0.2,12000,38.0,28.0,0.79333333,0.19833333,45.29922976,0.99175992,46.29098968,WIDTH40_LENGTH60_HIGHT16_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%_3Dview.png,WIDTH40_LENGTH60_HIGHT16_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%.json,Box
5854,60,50,16,315,0.2,0.2,12000,28.0,38.0,0.79333333,0.19833333,45.19887,1.04768136,46.24655136,WIDTH50_LENGTH60_HIGHT16_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%_3Dview.png,WIDTH50_LENGTH60_HIGHT16_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%.json,Box
5855,50,60,16,315,0.2,0.2,12000,38.0,28.0,0.79333333,0.19833333,45.19762278,1.0494719,46.24709468,WIDTH60_LENGTH60_HIGHT16_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%_3Dview.png,WIDTH60_LENGTH60_HIGHT16_ORIENTATION45_WINDOWSRATIO40%_SKYLIGHTRATIO40%.json,Box
5856,60,50,16,0,0.3,0.2,12000,28.0,38.0,0.79333333,0.19833333,45.89028155,0.84276135,46.7330429,WIDTH30_LENGTH30_HIGHT8_ORIENTATION90_WINDOWSRATIO40%_SKYLIGHTRATIO40%_3Dview.png,WIDTH30_LENGTH30_HIGHT8_ORIENTATION90_WINDOWSRATIO40%_SKYLIGHTRATIO40%.json,Box
5857,50,60,16,0,0.3,0.2,12000,38.0,28.0,0.79333333,0.19833333,45.87657642,0.86136301,46.73793944,WIDTH40_LENGTH30_HIGHT8_ORIENTATION90_WINDOWSRATIO40%_SKYLIGHTRATIO40%_3Dview.png,WIDTH40_LENGTH30_HIGHT8_ORIENTATION90_WINDOWSRATIO40%_SKYLIGHTRATIO40%.json,Box
5858,60,50,16,45,0.3,0.2,12000,28.0,38.0,0.79333333,0.19833333,45.77508219,0.9074155,46.6824977,WIDTH50_LENGTH30_HIGHT8_ORIENTATION90_WINDOWSRATIO40%_SKYLIGHTRATIO40%_3Dview.png,WIDTH50_LENGTH30_HIGHT8_ORIENTATION90_WINDOWSRATIO40%_SKYLIGHTRATIO40%.json,Box
5859,50,60,16,45,0.3,0.2,12000,38.0,28.0,0.79333333,0.19833333,45.76707315,0.90963202,46.67670517,WIDTH60_LENGTH30_HIGHT8_ORIENTATION90_WINDOWSRATIO40%_SKYLIGHTRATIO40%_3Dview.png,WIDTH60_LENGTH30_HIGHT8_ORIENTATION90_WINDOWSRATIO40%_SKYLIGHTRATIO40%.json,Box
5860,60,50,16,90,0.3,0.2,12000,28.0,38.0,0.79333333,0.19833333,45.87675284,0.8607752,46.73752804,WIDTH30_LENGTH40_HIGHT8_ORIENTATION90_WINDOWSRATIO40%_SKYLIGHTRATIO40%_3Dview.png,WIDTH30_LENGTH40_HIGHT8_ORIENTATION90_WINDOWSRATIO40%_SKYLIGHTRATIO40%.json,Box
5861,50,60,16,90,0.3,0.2,12000,38.0,28.0,0.79333333,0.19833333,45.89131838,0.84246027,46.73377864,WIDTH40_LENGTH40_HIGHT8_ORIENTATION90_WINDOWSRATIO40%_SKYLIGHTRATIO40%_3Dview.png,WIDTH40_LENGTH40_HIGHT8_ORIENTATION90_WINDOWSRATIO40%_SKYLIGHTRATIO40%.json,Box
5862,60,50,16,135,0.3,0.2,12000,28.0,38.0,0.79333333,0.19833333,45.7758851,0.90660312,46.68248823,WIDTH50_LENGTH40_HIGHT8_ORIENTATION90_WINDOWSRATIO40%_SKYLIGHTRATIO40%_3Dview.png,WIDTH50_LENGTH40_HIGHT8_ORIENTATION90_WINDOWSRATIO40%_SKYLIGHTRATIO40%.json,Box
5863,50,60,16,135,0.3,0.2,12000,38.0,28.0,0.79333333,0.19833333,45.77713635,0.90604875,46.6831851,WIDTH60_LENGTH40_HIGHT8_ORIENTATION90_WINDOWSRATIO40%_SKYLIGHTRATIO40%_3Dview.png,WIDTH60_LENGTH40_HIGHT8_ORIENTATION90_WINDOWSRATIO40%_SKYLIGHTRATIO40%.json,Box
5864,60,50,16,180,0.3,0.2,12000,28.0,38.0,0.79333333,0.19833333,45.89028155,0.84276135,46.7330429,WIDTH30_LENGTH50_HIGHT8_ORIENTATION90_WINDOWSRATIO40%_SKYLIGHTRATIO40%_3Dview.png,WIDTH30_LENGTH50_HIGHT8_ORIENTATION90_WINDOWSRATIO40%_SKYLIGHTRATIO40%.json,Box
5865,50,60,16,180,0.3,0.2,12000,38.0,28.0,0.79333333,0.19833333,45.87657642,0.86136301,46.73793944,WIDTH40_LENGTH50_HIGHT8_ORIENTATION90_WINDOWSRATIO40%_SKYLIGHTRATIO40%_3Dview.png,WIDTH40_LENGTH50_HIGHT8_ORIENTATION90_WINDOWSRATIO40%_SKYLIGHTRATIO40%.json,Box
5866,60,50,16,225,0.3,0.2,12000,28.0,38.0,0.79333333,0.19833333,45.77788675,0.90638419,46.68427093,WIDTH50_LENGTH50_HIGHT8_ORIENTATION90_WINDOWSRATIO40%_SKYLIGHTRATIO40%_3Dview.png,WIDTH50_LENGTH50_HIGHT8_ORIENTATION90_WINDOWSRATIO40%_SKYLIGHTRATIO40%.json,Box
5867,50,60,16,225,0.3,0.2,12000,38.0,28.0,0.79333333,0.19833333,45.76950198,0.90840094,46.67790293,WIDTH60_LENGTH50_HIGHT8_ORIENTATION90_WINDOWSRATIO40%_SKYLIGHTRATIO40%_3Dview.png,WIDTH60_LENGTH50_HIGHT8_ORIENTATION90_WINDOWSRATIO40%_SKYLIGHTRATIO40%.json,Box
5868,60,50,16,270,0.3,0.2,12000,28.0,38.0,0.79333333,0.19833333,45.87675284,0.8607752,46.73752804,WIDTH30_LENGTH60_HIGHT8_ORIENTATION90_WINDOWSRATIO40%_SKYLIGHTRATIO40%_3Dview.png,WIDTH30_LENGTH60_HIGHT8_ORIENTATION90_WINDOWSRATIO40%_SKYLIGHTRATIO40%.json,Box
5869,50,60,16,270,0.3,0.2,12000,38.0,28.0,0.79333333,0.19833333,45.89131838,0.84246027,46.73377864,WIDTH40_LENGTH60_HIGHT8_ORIENTATION90_WINDOWSRATIO40%_SKYLIGHTRATIO40%_3Dview.png,WIDTH40_LENGTH60_HIGHT8_ORIENTATION90_WINDOWSRATIO40%_SKYLIGHTRATIO40%.json,Box
5870,60,50,16,315,0.3,0.2,12000,28.0,38.0,0.79333333,0.19833333,45.77659401,0.90647511,46.68306911,WIDTH50_LENGTH60_HIGHT8_ORIENTATION90_WINDOWSRATIO40%_SKYLIGHTRATIO40%_3Dview.png,WIDTH50_LENGTH60_HIGHT8_ORIENTATION90_WINDOWSRATIO40%_SKYLIGHTRATIO40%.json,Box
5871,50,60,16,315,0.3,0.2,12000,38.0,28.0,0.79333333,0.19833333,45.77331275,0.90798089,46.68129363,WIDTH60_LENGTH60_HIGHT8_ORIENTATION90_WINDOWSRATIO40%_SKYLIGHTRATIO40%_3Dview.png,WIDTH60_LENGTH60_HIGHT8_ORIENTATION90_WINDOWSRATIO40%_SKYLIGHTRATIO40%.json,Box
5872,60,50,16,0,0.4,0.2,12000,28.0,38.0,0.79333333,0.19833333,46.34883876,0.72357176,47.07241053,WIDTH30_LENGTH30_HIGHT12_ORIENTATION90_WINDOWSRATIO40%_SKYLIGHTRATIO40%_3Dview.png,WIDTH30_LENGTH30_HIGHT12_ORIENTATION90_WINDOWSRATIO40%_SKYLIGHTRATIO40%.json,Box
5873,50,60,16,0,0.4,0.2,12000,38.0,28.0,0.79333333,0.19833333,46.32541857,0.741063,47.06648157,WIDTH40_LENGTH30_HIGHT12_ORIENTATION90_WINDOWSRATIO40%_SKYLIGHTRATIO40%_3Dview.png,WIDTH40_LENGTH30_HIGHT12_ORIENTATION90_WINDOWSRATIO40%_SKYLIGHTRATIO40%.json,Box
5874,60,50,16,45,0.4,0.2,12000,28.0,38.0,0.79333333,0.19833333,46.22307524,0.78587486,47.0089501,WIDTH50_LENGTH30_HIGHT12_ORIENTATION90_WINDOWSRATIO40%_SKYLIGHTRATIO40%_3Dview.png,WIDTH50_LENGTH30_HIGHT12_ORIENTATION90_WINDOWSRATIO40%_SKYLIGHTRATIO40%.json,Box
5875,50,60,16,45,0.4,0.2,12000,38.0,28.0,0.79333333,0.19833333,46.21692816,0.78778499,47.00471315,WIDTH60_LENGTH30_HIGHT12_ORIENTATION90_WINDOWSRATIO40%_SKYLIGHTRATIO40%_3Dview.png,WIDTH60_LENGTH30_HIGHT12_ORIENTATION90_WINDOWSRATIO40%_SKYLIGHTRATIO40%.json,Box
5876,60,50,16,90,0.4,0.2,12000,28.0,38.0,0.79333333,0.19833333,46.32540274,0.74046129,47.06586403,WIDTH30_LENGTH40_HIGHT12_ORIENTATION90_WINDOWSRATIO40%_SKYLIGHTRATIO40%_3Dview.png,WIDTH30_LENGTH40_HIGHT12_ORIENTATION90_WINDOWSRATIO40%_SKYLIGHTRATIO40%.json,Box
