in_WIDTH,in_LENGTH,in_HIGHT,in_ORIENTATION,in_WINDOWS_RATIO,out_AREA,out_FORM_FACTOR,out_S_V_RATIO,out_COOLING,out_HEATING,out_TOTAL
50,50,12,225,0.3,2937,1.4838,0.3710,46.4342,1.0329,47.4671
60,50,12,225,0.3,3267,1.4747,0.3687,46.4141,1.0353,47.4495
30,60,12,225,0.3,2607,1.4952,0.3738,46.4539,1.0241,47.4780
40,60,12,225,0.3,2937,1.4838,0.3710,46.4321,1.0301,47.4622
50,60,12,225,0.3,3267,1.4747,0.3687,46.4196,1.0331,47.4527
60,60,12,225,0.3,3597,1.4673,0.3668,46.4011,1.0353,47.4364
30,30,16,225,0.3,2156,1.3905,0.3476,46.5822,0.9565,47.5387
40,30,16,225,0.3,2596,1.3629,0.3407,46.5509,0.9623,47.5132
50,30,16,225,0.3,3036,1.3432,0.3358,46.5329,0.9660,47.4990
60,30,16,225,0.3,3476,1.3285,0.3321,46.5090,0.9683,47.4773
30,40,16,225,0.3,2596,1.3629,0.3407,46.5642,0.9577,47.5220
40,40,16,225,0.3,3036,1.3432,0.3358,46.5341,0.9640,47.4981
50,40,16,225,0.3,3476,1.3285,0.3321,46.5181,0.9675,47.4857
60,40,16,225,0.3,3916,1.3172,0.3293,46.4965,0.9700,47.4665
30,50,16,225,0.3,3036,1.3432,0.3358,46.5562,0.9579,47.5142
40,50,16,225,0.3,3476,1.3285,0.3321,46.5283,0.9636,47.4919
50,50,16,225,0.3,3916,1.3172,0.3293,46.5119,0.9676,47.4795
60,50,16,225,0.3,4356,1.3081,0.3270,46.4923,0.9700,47.4623
30,60,16,225,0.3,3476,1.3285,0.3321,46.5380,0.9585,47.4965
40,60,16,225,0.3,3916,1.3172,0.3293,46.5132,0.9640,47.4772
50,60,16,225,0.3,4356,1.3081,0.3270,46.4996,0.9670,47.4666
60,60,16,225,0.3,4796,1.3007,0.3252,46.4809,0.9700,47.4509
30,30,8,270,0.3,1078,1.8905,0.4726,46.4922,1.0754,47.5676
40,30,8,270,0.3,1298,1.8629,0.4657,46.4280,1.1056,47.5335
50,30,8,270,0.3,1518,1.8432,0.4608,46.3810,1.1293,47.5103
60,30,8,270,0.3,1738,1.8285,0.4571,46.3134,1.1526,47.4660
30,40,8,270,0.3,1298,1.8629,0.4657,46.5005,1.0473,47.5478
40,40,8,270,0.3,1518,1.8432,0.4608,46.4455,1.0783,47.5238
50,40,8,270,0.3,1738,1.8285,0.4571,46.4015,1.1017,47.5032
60,40,8,270,0.3,1958,1.8172,0.4543,46.3408,1.1263,47.4671
30,50,8,270,0.3,1518,1.8432,0.4608,46.5037,1.0276,47.5313
40,50,8,270,0.3,1738,1.8285,0.4571,46.4566,1.0548,47.5114
50,50,8,270,0.3,1958,1.8172,0.4543,46.4189,1.0788,47.4977
60,50,8,270,0.3,2178,1.8081,0.4520,46.3624,1.1024,47.4648
30,60,8,270,0.3,1738,1.8285,0.4571,46.4958,1.0093,47.5051
40,60,8,270,0.3,1958,1.8172,0.4543,46.4557,1.0375,47.4931
50,60,8,270,0.3,2178,1.8081,0.4520,46.4239,1.0581,47.4820
60,60,8,270,0.3,2398,1.8007,0.4502,46.3726,1.0826,47.4552
30,30,12,270,0.3,1617,1.5572,0.3893,46.6479,0.9530,47.6008
40,30,12,270,0.3,1947,1.5295,0.3824,46.5861,0.9810,47.5671
50,30,12,270,0.3,2277,1.5099,0.3775,46.5409,1.0019,47.5428
60,30,12,270,0.3,2607,1.4952,0.3738,46.4771,1.0238,47.5009
30,40,12,270,0.3,1947,1.5295,0.3824,46.6713,0.9225,47.5938
40,40,12,270,0.3,2277,1.5099,0.3775,46.6152,0.9508,47.5660
50,40,12,270,0.3,2607,1.4952,0.3738,46.5725,0.9728,47.5453
60,40,12,270,0.3,2937,1.4838,0.3710,46.5120,0.9963,47.5083
30,50,12,270,0.3,2277,1.5099,0.3775,46.6898,0.8986,47.5884
40,50,12,270,0.3,2607,1.4952,0.3738,46.6402,0.9253,47.5655
50,50,12,270,0.3,2937,1.4838,0.3710,46.5999,0.9475,47.5474
60,50,12,270,0.3,3267,1.4747,0.3687,46.5433,0.9704,47.5137
30,60,12,270,0.3,2607,1.4952,0.3738,46.6934,0.8771,47.5705
40,60,12,270,0.3,2937,1.4838,0.3710,46.6500,0.9055,47.5555
50,60,12,270,0.3,3267,1.4747,0.3687,46.6160,0.9254,47.5414
60,60,12,270,0.3,3597,1.4673,0.3668,46.5638,0.9479,47.5117
30,30,16,270,0.3,2156,1.3905,0.3476,46.6998,0.9025,47.6023
40,30,16,270,0.3,2596,1.3629,0.3407,46.6421,0.9284,47.5705
50,30,16,270,0.3,3036,1.3432,0.3358,46.6003,0.9471,47.5474
60,30,16,270,0.3,3476,1.3285,0.3321,46.5394,0.9670,47.5064
30,40,16,270,0.3,2596,1.3629,0.3407,46.7296,0.8710,47.6006
40,40,16,270,0.3,3036,1.3432,0.3358,46.6739,0.8985,47.5723
50,40,16,270,0.3,3476,1.3285,0.3321,46.6338,0.9189,47.5526
60,40,16,270,0.3,3916,1.3172,0.3293,46.5748,0.9400,47.5148
30,50,16,270,0.3,3036,1.3432,0.3358,46.7562,0.8426,47.5988
40,50,16,270,0.3,3476,1.3285,0.3321,46.7034,0.8718,47.5752
50,50,16,270,0.3,3916,1.3172,0.3293,46.6649,0.8928,47.5577
60,50,16,270,0.3,4356,1.3081,0.3270,46.6096,0.9146,47.5243
30,60,16,270,0.3,3476,1.3285,0.3321,46.7688,0.8197,47.5885
40,60,16,270,0.3,3916,1.3172,0.3293,46.7199,0.8488,47.5687
50,60,16,270,0.3,4356,1.3081,0.3270,46.6850,0.8696,47.5546
60,60,16,270,0.3,4796,1.3007,0.3252,46.6335,0.8911,47.5246
30,30,8,315,0.3,1078,1.8905,0.4726,46.3870,1.1420,47.5289
40,30,8,315,0.3,1298,1.8629,0.4657,46.3547,1.1454,47.5001
50,30,8,315,0.3,1518,1.8432,0.4608,46.3322,1.1475,47.4797
60,30,8,315,0.3,1738,1.8285,0.4571,46.2497,1.1670,47.4167
30,40,8,315,0.3,1298,1.8629,0.4657,46.3501,1.1494,47.4995
40,40,8,315,0.3,1518,1.8432,0.4608,46.3246,1.1533,47.4780
50,40,8,315,0.3,1738,1.8285,0.4571,46.3076,1.1543,47.4619
60,40,8,315,0.3,1958,1.8172,0.4543,46.2359,1.1712,47.4071
30,50,8,315,0.3,1518,1.8432,0.4608,46.3239,1.1541,47.4779
40,50,8,315,0.3,1738,1.8285,0.4571,46.3042,1.1566,47.4608
50,50,8,315,0.3,1958,1.8172,0.4543,46.2903,1.1579,47.4482
60,50,8,315,0.3,2178,1.8081,0.4520,46.2280,1.1728,47.4008
30,60,8,315,0.3,1738,1.8285,0.4571,46.2888,1.1589,47.4477
40,60,8,315,0.3,1958,1.8172,0.4543,46.2739,1.1607,47.4347
50,60,8,315,0.3,2178,1.8081,0.4520,46.2643,1.1614,47.4257
60,60,8,315,0.3,2398,1.8007,0.4502,46.2103,1.1744,47.3847
30,30,12,315,0.3,1617,1.5572,0.3893,46.5502,1.0147,47.5649
40,30,12,315,0.3,1947,1.5295,0.3824,46.5310,1.0149,47.5459
50,30,12,315,0.3,2277,1.5099,0.3775,46.5192,1.0132,47.5324
60,30,12,315,0.3,2607,1.4952,0.3738,46.4486,1.0312,47.4799
30,40,12,315,0.3,1947,1.5295,0.3824,46.5178,1.0188,47.5367
40,40,12,315,0.3,2277,1.5099,0.3775,46.5029,1.0195,47.5224
50,40,12,315,0.3,2607,1.4952,0.3738,46.4949,1.0187,47.5137
60,40,12,315,0.3,2937,1.4838,0.3710,46.4341,1.0344,47.4685
30,50,12,315,0.3,2277,1.5099,0.3775,46.4968,1.0211,47.5179
40,50,12,315,0.3,2607,1.4952,0.3738,46.4849,1.0214,47.5063
50,50,12,315,0.3,2937,1.4838,0.3710,46.4784,1.0208,47.4991
60,50,12,315,0.3,3267,1.4747,0.3687,46.4251,1.0349,47.4600
30,60,12,315,0.3,2607,1.4952,0.3738,46.4679,1.0240,47.4919
40,60,12,315,0.3,2937,1.4838,0.3710,46.4603,1.0245,47.4847
50,60,12,315,0.3,3267,1.4747,0.3687,46.4564,1.0231,47.4795
60,60,12,315,0.3,3597,1.4673,0.3668,46.4079,1.0361,47.4440
30,30,16,315,0.3,2156,1.3905,0.3476,46.6071,0.9627,47.5698
40,30,16,315,0.3,2596,1.3629,0.3407,46.5951,0.9594,47.5546
50,30,16,315,0.3,3036,1.3432,0.3358,46.5888,0.9562,47.5450
60,30,16,315,0.3,3476,1.3285,0.3321,46.5231,0.9723,47.4954
30,40,16,315,0.3,2596,1.3629,0.3407,46.5796,0.9645,47.5441
40,40,16,315,0.3,3036,1.3432,0.3358,46.5698,0.9630,47.5328
50,40,16,315,0.3,3476,1.3285,0.3321,46.5665,0.9594,47.5259
60,40,16,315,0.3,3916,1.3172,0.3293,46.5090,0.9740,47.4830
30,50,16,315,0.3,3036,1.3432,0.3358,46.5627,0.9640,47.5266
40,50,16,315,0.3,3476,1.3285,0.3321,46.5548,0.9629,47.5177
50,50,16,315,0.3,3916,1.3172,0.3293,46.5515,0.9607,47.5123
60,50,16,315,0.3,4356,1.3081,0.3270,46.5010,0.9739,47.4749
30,60,16,315,0.3,3476,1.3285,0.3321,46.5370,0.9646,47.5017
40,60,16,315,0.3,3916,1.3172,0.3293,46.5316,0.9646,47.4962
50,60,16,315,0.3,4356,1.3081,0.3270,46.5307,0.9621,47.4928
60,60,16,315,0.3,4796,1.3007,0.3252,46.4850,0.9744,47.4593
30,30,8,0,0.4,1078,1.8905,0.4726,47.1578,0.8873,48.0451
40,30,8,0,0.4,1298,1.8629,0.4657,47.1646,0.8641,48.0287
50,30,8,0,0.4,1518,1.8432,0.4608,47.1698,0.8464,48.0163
60,30,8,0,0.4,1738,1.8285,0.4571,47.1125,0.8525,47.9650
30,40,8,0,0.4,1298,1.8629,0.4657,47.0823,0.9167,47.9990
40,40,8,0,0.4,1518,1.8432,0.4608,47.1006,0.8949,47.9955
50,40,8,0,0.4,1738,1.8285,0.4571,47.1150,0.8753,47.9903
60,40,8,0,0.4,1958,1.8172,0.4543,47.0710,0.8781,47.9490
30,50,8,0,0.4,1518,1.8432,0.4608,47.0250,0.9391,47.9642
40,50,8,0,0.4,1738,1.8285,0.4571,47.0511,0.9159,47.9670
50,50,8,0,0.4,1958,1.8172,0.4543,47.0704,0.8978,47.9682
60,50,8,0,0.4,2178,1.8081,0.4520,47.0354,0.8984,47.9338
30,60,8,0,0.4,1738,1.8285,0.4571,46.9523,0.9634,47.9157
40,60,8,0,0.4,1958,1.8172,0.4543,46.9851,0.9390,47.9241
50,60,8,0,0.4,2178,1.8081,0.4520,47.0116,0.9189,47.9305
60,60,8,0,0.4,2398,1.8007,0.4502,46.9846,0.9192,47.9038
30,30,12,0,0.4,1617,1.5572,0.3893,47.2821,0.7673,48.0494
40,30,12,0,0.4,1947,1.5295,0.3824,47.2962,0.7412,48.0374
50,30,12,0,0.4,2277,1.5099,0.3775,47.3070,0.7182,48.0252
60,30,12,0,0.4,2607,1.4952,0.3738,47.2606,0.7211,47.9816
30,40,12,0,0.4,1947,1.5295,0.3824,47.2130,0.7944,48.0074
40,40,12,0,0.4,2277,1.5099,0.3775,47.2361,0.7700,48.0061
50,40,12,0,0.4,2607,1.4952,0.3738,47.2549,0.7483,48.0032
60,40,12,0,0.4,2937,1.4838,0.3710,47.2169,0.7492,47.9661
30,50,12,0,0.4,2277,1.5099,0.3775,47.1609,0.8146,47.9756
40,50,12,0,0.4,2607,1.4952,0.3738,47.1891,0.7901,47.9792
50,50,12,0,0.4,2937,1.4838,0.3710,47.2128,0.7695,47.9823
60,50,12,0,0.4,3267,1.4747,0.3687,47.1823,0.7689,47.9512
30,60,12,0,0.4,2607,1.4952,0.3738,47.0924,0.8370,47.9294
40,60,12,0,0.4,2937,1.4838,0.3710,47.1261,0.8121,47.9383
50,60,12,0,0.4,3267,1.4747,0.3687,47.1558,0.7904,47.9462
60,60,12,0,0.4,3597,1.4673,0.3668,47.1323,0.7880,47.9204
30,30,16,0,0.4,2156,1.3905,0.3476,47.3265,0.7158,48.0424
40,30,16,0,0.4,2596,1.3629,0.3407,47.3415,0.6875,48.0290
50,30,16,0,0.4,3036,1.3432,0.3358,47.3563,0.6620,48.0183
60,30,16,0,0.4,3476,1.3285,0.3321,47.3142,0.6630,47.9772
30,40,16,0,0.4,2596,1.3629,0.3407,47.2619,0.7409,48.0028
40,40,16,0,0.4,3036,1.3432,0.3358,47.2849,0.7157,48.0006
50,40,16,0,0.4,3476,1.3285,0.3321,47.3056,0.6937,47.9993
60,40,16,0,0.4,3916,1.3172,0.3293,47.2708,0.6935,47.9642
30,50,16,0,0.4,3036,1.3432,0.3358,47.2132,0.7601,47.9733
40,50,16,0,0.4,3476,1.3285,0.3321,47.2412,0.7352,47.9765
50,50,16,0,0.4,3916,1.3172,0.3293,47.2656,0.7137,47.9793
60,50,16,0,0.4,4356,1.3081,0.3270,47.2380,0.7128,47.9508
30,60,16,0,0.4,3476,1.3285,0.3321,47.1479,0.7794,47.9273
40,60,16,0,0.4,3916,1.3172,0.3293,47.1807,0.7571,47.9378
50,60,16,0,0.4,4356,1.3081,0.3270,47.2108,0.7342,47.9450
60,60,16,0,0.4,4796,1.3007,0.3252,47.1895,0.7315,47.9210
30,30,8,45,0.4,1078,1.8905,0.4726,47.0576,0.9441,48.0016
40,30,8,45,0.4,1298,1.8629,0.4657,47.0110,0.9555,47.9665
50,30,8,45,0.4,1518,1.8432,0.4608,46.9804,0.9631,47.9435
60,30,8,45,0.4,1738,1.8285,0.4571,46.9003,0.9892,47.8895
30,40,8,45,0.4,1298,1.8629,0.4657,47.0234,0.9541,47.9775
40,40,8,45,0.4,1518,1.8432,0.4608,46.9857,0.9632,47.9489
50,40,8,45,0.4,1738,1.8285,0.4571,46.9602,0.9692,47.9294
60,40,8,45,0.4,1958,1.8172,0.4543,46.8894,0.9919,47.8813
30,50,8,45,0.4,1518,1.8432,0.4608,46.9993,0.9607,47.9600
40,50,8,45,0.4,1738,1.8285,0.4571,46.9691,0.9682,47.9374
50,50,8,45,0.4,1958,1.8172,0.4543,46.9468,0.9731,47.9199
60,50,8,45,0.4,2178,1.8081,0.4520,46.8840,0.9935,47.8775
30,60,8,45,0.4,1738,1.8285,0.4571,46.9194,0.9858,47.9052
40,60,8,45,0.4,1958,1.8172,0.4543,46.8991,0.9917,47.8908
50,60,8,45,0.4,2178,1.8081,0.4520,46.8851,0.9945,47.8796
60,60,8,45,0.4,2398,1.8007,0.4502,46.8315,1.0112,47.8427
30,30,12,45,0.4,1617,1.5572,0.3893,47.1990,0.8091,48.0082
40,30,12,45,0.4,1947,1.5295,0.3824,47.1526,0.8197,47.9723
50,30,12,45,0.4,2277,1.5099,0.3775,47.1220,0.8263,47.9483
60,30,12,45,0.4,2607,1.4952,0.3738,47.0510,0.8495,47.9005
30,40,12,45,0.4,1947,1.5295,0.3824,47.1687,0.8172,47.9859
40,40,12,45,0.4,2277,1.5099,0.3775,47.1317,0.8261,47.9578
50,40,12,45,0.4,2607,1.4952,0.3738,47.1071,0.8314,47.9385
60,40,12,45,0.4,2937,1.4838,0.3710,47.0421,0.8517,47.8938
30,50,12,45,0.4,2277,1.5099,0.3775,47.1501,0.8229,47.9730
40,50,12,45,0.4,2607,1.4952,0.3738,47.1185,0.8300,47.9485
50,50,12,45,0.4,2937,1.4838,0.3710,47.0964,0.8347,47.9310
60,50,12,45,0.4,3267,1.4747,0.3687,47.0387,0.8528,47.8915
30,60,12,45,0.4,2607,1.4952,0.3738,47.0766,0.8468,47.9235
40,60,12,45,0.4,2937,1.4838,0.3710,47.0554,0.8512,47.9066
50,60,12,45,0.4,3267,1.4747,0.3687,47.0415,0.8537,47.8951
60,60,12,45,0.4,3597,1.4673,0.3668,46.9907,0.8706,47.8613
30,30,16,45,0.4,2156,1.3905,0.3476,47.2594,0.7450,48.0044
40,30,16,45,0.4,2596,1.3629,0.3407,47.2139,0.7560,47.9699
50,30,16,45,0.4,3036,1.3432,0.3358,47.1837,0.7622,47.9459
60,30,16,45,0.4,3476,1.3285,0.3321,47.1137,0.7850,47.8987
30,40,16,45,0.4,2596,1.3629,0.3407,47.2314,0.7530,47.9844
40,40,16,45,0.4,3036,1.3432,0.3358,47.1941,0.7620,47.9560
50,40,16,45,0.4,3476,1.3285,0.3321,47.1687,0.7670,47.9357
60,40,16,45,0.4,3916,1.3172,0.3293,47.1058,0.7874,47.8932
30,50,16,45,0.4,3036,1.3432,0.3358,47.2142,0.7573,47.9715
40,50,16,45,0.4,3476,1.3285,0.3321,47.1824,0.7654,47.9478
50,50,16,45,0.4,3916,1.3172,0.3293,47.1596,0.7701,47.9297
60,50,16,45,0.4,4356,1.3081,0.3270,47.1032,0.7884,47.8916
30,60,16,45,0.4,3476,1.3285,0.3321,47.1441,0.7813,47.9254
40,60,16,45,0.4,3916,1.3172,0.3293,47.1208,0.7853,47.9061
50,60,16,45,0.4,4356,1.3081,0.3270,47.1063,0.7880,47.8943
60,60,16,45,0.4,4796,1.3007,0.3252,47.0566,0.8040,47.8606
30,30,8,90,0.4,1078,1.8905,0.4726,47.1506,0.8875,48.0381
40,30,8,90,0.4,1298,1.8629,0.4657,47.0755,0.9169,47.9924
50,30,8,90,0.4,1518,1.8432,0.4608,47.0195,0.9399,47.9593
60,30,8,90,0.4,1738,1.8285,0.4571,46.9501,0.9636,47.9137
30,40,8,90,0.4,1298,1.8629,0.4657,47.1594,0.8640,48.0234
40,40,8,90,0.4,1518,1.8432,0.4608,47.0957,0.8946,47.9903
50,40,8,90,0.4,1738,1.8285,0.4571,47.0464,0.9156,47.9621
60,40,8,90,0.4,1958,1.8172,0.4543,46.9830,0.9389,47.9219
30,50,8,90,0.4,1518,1.8432,0.4608,47.1658,0.8464,48.0122
40,50,8,90,0.4,1738,1.8285,0.4571,47.1118,0.8750,47.9868
50,50,8,90,0.4,1958,1.8172,0.4543,47.0669,0.8970,47.9639
60,50,8,90,0.4,2178,1.8081,0.4520,47.0097,0.9185,47.9282
30,60,8,90,0.4,1738,1.8285,0.4571,47.1034,0.8558,47.9592
40,60,8,90,0.4,1958,1.8172,0.4543,47.0616,0.8812,47.9428
50,60,8,90,0.4,2178,1.8081,0.4520,47.0272,0.9009,47.9281
60,60,8,90,0.4,2398,1.8007,0.4502,46.9778,0.9202,47.8980
30,30,12,90,0.4,1617,1.5572,0.3893,47.2691,0.7683,48.0374
40,30,12,90,0.4,1947,1.5295,0.3824,47.2011,0.7952,47.9962
50,30,12,90,0.4,2277,1.5099,0.3775,47.1503,0.8160,47.9664
60,30,12,90,0.4,2607,1.4952,0.3738,47.0866,0.8376,47.9242
30,40,12,90,0.4,1947,1.5295,0.3824,47.2861,0.7420,48.0281
40,40,12,90,0.4,2277,1.5099,0.3775,47.2272,0.7698,47.9970
50,40,12,90,0.4,2607,1.4952,0.3738,47.1810,0.7905,47.9715
60,40,12,90,0.4,2937,1.4838,0.3710,47.1218,0.8129,47.9347
30,50,12,90,0.4,2277,1.5099,0.3775,47.3000,0.7182,48.0182
40,50,12,90,0.4,2607,1.4952,0.3738,47.2481,0.7486,47.9967
50,50,12,90,0.4,2937,1.4838,0.3710,47.2061,0.7691,47.9752
60,50,12,90,0.4,3267,1.4747,0.3687,47.1521,0.7903,47.9424
30,60,12,90,0.4,2607,1.4952,0.3738,47.2472,0.7252,47.9723
40,60,12,90,0.4,2937,1.4838,0.3710,47.2046,0.7528,47.9574
50,60,12,90,0.4,3267,1.4747,0.3687,47.1707,0.7718,47.9425
60,60,12,90,0.4,3597,1.4673,0.3668,47.1237,0.7906,47.9143
30,30,16,90,0.4,2156,1.3905,0.3476,47.3095,0.7170,48.0265
40,30,16,90,0.4,2596,1.3629,0.3407,47.2457,0.7425,47.9882
50,30,16,90,0.4,3036,1.3432,0.3358,47.1985,0.7615,47.9600
60,30,16,90,0.4,3476,1.3285,0.3321,47.1392,0.7816,47.9207
30,40,16,90,0.4,2596,1.3629,0.3407,47.3283,0.6891,48.0174
40,40,16,90,0.4,3036,1.3432,0.3358,47.2723,0.7169,47.9892
50,40,16,90,0.4,3476,1.3285,0.3321,47.2292,0.7365,47.9657
60,40,16,90,0.4,3916,1.3172,0.3293,47.1731,0.7576,47.9307
30,50,16,90,0.4,3036,1.3432,0.3358,47.3468,0.6627,48.0096
40,50,16,90,0.4,3476,1.3285,0.3321,47.2957,0.6943,47.9900
50,50,16,90,0.4,3916,1.3172,0.3293,47.2560,0.7142,47.9703
60,50,16,90,0.4,4356,1.3081,0.3270,47.2046,0.7349,47.9395
30,60,16,90,0.4,3476,1.3285,0.3321,47.2995,0.6673,47.9668
40,60,16,90,0.4,3916,1.3172,0.3293,47.2562,0.6971,47.9533
50,60,16,90,0.4,4356,1.3081,0.3270,47.2244,0.7154,47.9398
60,60,16,90,0.4,4796,1.3007,0.3252,47.1786,0.7345,47.9131
30,30,8,135,0.4,1078,1.8905,0.4726,47.0195,0.9705,47.9900
40,30,8,135,0.4,1298,1.8629,0.4657,46.9955,0.9743,47.9698
50,30,8,135,0.4,1518,1.8432,0.4608,46.9785,0.9757,47.9542
60,30,8,135,0.4,1738,1.8285,0.4571,46.9530,0.9776,47.9306
30,40,8,135,0.4,1298,1.8629,0.4657,46.9829,0.9762,47.9591
40,40,8,135,0.4,1518,1.8432,0.4608,46.9646,0.9792,47.9439
50,40,8,135,0.4,1738,1.8285,0.4571,46.9520,0.9806,47.9326
60,40,8,135,0.4,1958,1.8172,0.4543,46.9335,0.9818,47.9153
30,50,8,135,0.4,1518,1.8432,0.4608,46.9569,0.9795,47.9364
40,50,8,135,0.4,1738,1.8285,0.4571,46.9434,0.9821,47.9255
50,50,8,135,0.4,1958,1.8172,0.4543,46.9338,0.9833,47.9171
60,50,8,135,0.4,2178,1.8081,0.4520,46.9183,0.9856,47.9038
30,60,8,135,0.4,1738,1.8285,0.4571,46.8746,1.0072,47.8818
40,60,8,135,0.4,1958,1.8172,0.4543,46.8701,1.0073,47.8774
50,60,8,135,0.4,2178,1.8081,0.4520,46.8683,1.0055,47.8738
60,60,8,135,0.4,2398,1.8007,0.4502,46.8589,1.0048,47.8637
30,30,12,135,0.4,1617,1.5572,0.3893,47.1436,0.8453,47.9889
40,30,12,135,0.4,1947,1.5295,0.3824,47.1296,0.8463,47.9759
50,30,12,135,0.4,2277,1.5099,0.3775,47.1200,0.8447,47.9648
60,30,12,135,0.4,2607,1.4952,0.3738,47.1024,0.8442,47.9466
30,40,12,135,0.4,1947,1.5295,0.3824,47.1102,0.8484,47.9586
40,40,12,135,0.4,2277,1.5099,0.3775,47.1014,0.8488,47.9502
50,40,12,135,0.4,2607,1.4952,0.3738,47.0960,0.8477,47.9437
60,40,12,135,0.4,2937,1.4838,0.3710,47.0824,0.8471,47.9295
30,50,12,135,0.4,2277,1.5099,0.3775,47.0893,0.8492,47.9384
40,50,12,135,0.4,2607,1.4952,0.3738,47.0823,0.8496,47.9318
50,50,12,135,0.4,2937,1.4838,0.3710,47.0785,0.8491,47.9276
60,50,12,135,0.4,3267,1.4747,0.3687,47.0680,0.8484,47.9163
30,60,12,135,0.4,2607,1.4952,0.3738,47.0188,0.8734,47.8922
40,60,12,135,0.4,2937,1.4838,0.3710,47.0178,0.8713,47.8891
50,60,12,135,0.4,3267,1.4747,0.3687,47.0191,0.8689,47.8879
60,60,12,135,0.4,3597,1.4673,0.3668,47.0132,0.8670,47.8802
30,30,16,135,0.4,2156,1.3905,0.3476,47.1870,0.7934,47.9804
40,30,16,135,0.4,2596,1.3629,0.3407,47.1798,0.7901,47.9699
50,30,16,135,0.4,3036,1.3432,0.3358,47.1752,0.7868,47.9620
60,30,16,135,0.4,3476,1.3285,0.3321,47.1614,0.7844,47.9457
30,40,16,135,0.4,2596,1.3629,0.3407,47.1569,0.7928,47.9498
40,40,16,135,0.4,3036,1.3432,0.3358,47.1530,0.7911,47.9442
50,40,16,135,0.4,3476,1.3285,0.3321,47.1516,0.7883,47.9399
60,40,16,135,0.4,3916,1.3172,0.3293,47.1413,0.7865,47.9278
30,50,16,135,0.4,3036,1.3432,0.3358,47.1384,0.7926,47.9310
40,50,16,135,0.4,3476,1.3285,0.3321,47.1358,0.7916,47.9274
50,50,16,135,0.4,3916,1.3172,0.3293,47.1353,0.7899,47.9252
60,50,16,135,0.4,4356,1.3081,0.3270,47.1277,0.7881,47.9158
30,60,16,135,0.4,3476,1.3285,0.3321,47.0716,0.8138,47.8855
40,60,16,135,0.4,3916,1.3172,0.3293,47.0740,0.8111,47.8850
50,60,16,135,0.4,4356,1.3081,0.3270,47.0784,0.8072,47.8856
60,60,16,135,0.4,4796,1.3007,0.3252,47.0750,0.8045,47.8795
30,30,8,180,0.4,1078,1.8905,0.4726,47.1192,0.9098,48.0290
40,30,8,180,0.4,1298,1.8629,0.4657,47.1345,0.8827,48.0172
50,30,8,180,0.4,1518,1.8432,0.4608,47.1443,0.8628,48.0070
60,30,8,180,0.4,1738,1.8285,0.4571,47.1449,0.8460,47.9909
30,40,8,180,0.4,1298,1.8629,0.4657,47.0501,0.9357,47.9859
40,40,8,180,0.4,1518,1.8432,0.4608,47.0741,0.9107,47.9848
50,40,8,180,0.4,1738,1.8285,0.4571,47.0920,0.8894,47.9814
60,40,8,180,0.4,1958,1.8172,0.4543,47.1016,0.8688,47.9704
30,50,8,180,0.4,1518,1.8432,0.4608,46.9976,0.9553,47.9529
40,50,8,180,0.4,1738,1.8285,0.4571,47.0277,0.9299,47.9575
50,50,8,180,0.4,1958,1.8172,0.4543,47.0499,0.9098,47.9597
60,50,8,180,0.4,2178,1.8081,0.4520,47.0642,0.8899,47.9541
30,60,8,180,0.4,1738,1.8285,0.4571,46.9293,0.9786,47.9079
40,60,8,180,0.4,1958,1.8172,0.4543,46.9649,0.9519,47.9169
50,60,8,180,0.4,2178,1.8081,0.4520,46.9931,0.9306,47.9236
60,60,8,180,0.4,2398,1.8007,0.4502,47.0126,0.9110,47.9236
30,30,12,180,0.4,1617,1.5572,0.3893,47.2432,0.7899,48.0331
40,30,12,180,0.4,1947,1.5295,0.3824,47.2655,0.7597,48.0251
50,30,12,180,0.4,2277,1.5099,0.3775,47.2818,0.7345,48.0164
60,30,12,180,0.4,2607,1.4952,0.3738,47.2903,0.7112,48.0015
30,40,12,180,0.4,1947,1.5295,0.3824,47.1793,0.8128,47.9921
40,40,12,180,0.4,2277,1.5099,0.3775,47.2088,0.7858,47.9945
50,40,12,180,0.4,2607,1.4952,0.3738,47.2320,0.7620,47.9940
60,40,12,180,0.4,2937,1.4838,0.3710,47.2458,0.7391,47.9850
30,50,12,180,0.4,2277,1.5099,0.3775,47.1317,0.8310,47.9627
40,50,12,180,0.4,2607,1.4952,0.3738,47.1646,0.8036,47.9682
50,50,12,180,0.4,2937,1.4838,0.3710,47.1912,0.7820,47.9732
60,50,12,180,0.4,3267,1.4747,0.3687,47.2098,0.7598,47.9696
30,60,12,180,0.4,2607,1.4952,0.3738,47.0705,0.8512,47.9217
40,60,12,180,0.4,2937,1.4838,0.3710,47.1068,0.8245,47.9313
50,60,12,180,0.4,3267,1.4747,0.3687,47.1379,0.8013,47.9392
60,60,12,180,0.4,3597,1.4673,0.3668,47.1597,0.7807,47.9404
30,30,16,180,0.4,2156,1.3905,0.3476,47.2864,0.7377,48.0241
40,30,16,180,0.4,2596,1.3629,0.3407,47.3109,0.7069,48.0178
50,30,16,180,0.4,3036,1.3432,0.3358,47.3308,0.6793,48.0100
60,30,16,180,0.4,3476,1.3285,0.3321,47.3426,0.6532,47.9958
30,40,16,180,0.4,2596,1.3629,0.3407,47.2273,0.7597,47.9870
