Width,Length,Height,Orientation,Window_Ratio,Skylight_Ratio,Area,Form_Factor,Cooling_Load,Heating_Load,Shape_Box,Shape_L,Shape_O,Shape_U
30,30,16,45,0.3,0.2,51.02959747410016,1.03333333,46.19707811,0.89280555,1,0,0,0
30,30,16,90,0.3,0.2,51.02959747410016,1.03333333,46.34622953,0.81704951,1,0,0,0
30,30,16,135,0.3,0.2,51.02959747410016,1.03333333,46.19831035,0.89236731,1,0,0,0
30,30,16,180,0.3,0.2,51.02959747410016,1.03333333,46.34622953,0.81704951,1,0,0,0
30,30,16,225,0.3,0.2,51.02959747410016,1.03333333,46.19707811,0.89280555,1,0,0,0
30,30,16,270,0.3,0.2,51.02959747410016,1.03333333,46.34622953,0.81704951,1,0,0,0
30,30,16,315,0.3,0.2,51.02959747410016,1.03333333,46.19831035,0.89236731,1,0,0,0
30,30,16,0,0.4,0.2,51.02959747410016,1.03333333,46.93076562,0.65618549,1,0,0,0
30,30,16,45,0.4,0.2,51.02959747410016,1.03333333,46.79455387,0.72732424,1,0,0,0
30,30,16,90,0.4,0.2,51.02959747410016,1.03333333,46.93076562,0.65618549,1,0,0,0
30,30,16,135,0.4,0.2,51.02959747410016,1.03333333,46.79562592,0.72700402,1,0,0,0
30,30,16,180,0.4,0.2,51.02959747410016,1.03333333,46.93076562,0.65618549,1,0,0,0
30,30,16,225,0.4,0.2,51.02959747410016,1.03333333,46.79455387,0.72732424,1,0,0,0
30,30,16,270,0.4,0.2,51.02959747410016,1.03333333,46.93076562,0.65618549,1,0,0,0
30,30,16,315,0.4,0.2,51.02959747410016,1.03333333,46.79562592,0.72700402,1,0,0,0
30,30,16,0,0.1,0.3,51.02959747410016,1.03333333,44.40745814,1.29563199,1,0,0,0
30,30,16,45,0.1,0.3,51.02959747410016,1.03333333,44.27420056,1.36238148,1,0,0,0
30,30,16,90,0.1,0.3,51.02959747410016,1.03333333,44.40745814,1.29563199,1,0,0,0
30,30,16,135,0.1,0.3,51.02959747410016,1.03333333,44.27962317,1.36082088,1,0,0,0
30,30,16,180,0.1,0.3,51.02959747410016,1.03333333,44.40745814,1.29563199,1,0,0,0
30,30,16,225,0.1,0.3,51.02959747410016,1.03333333,44.27962317,1.36082088,1,0,0,0
30,30,16,270,0.1,0.3,51.02959747410016,1.03333333,44.40745814,1.29563199,1,0,0,0
30,30,16,315,0.1,0.3,51.02959747410016,1.03333333,44.27962317,1.36082088,1,0,0,0
30,30,16,0,0.2,0.3,51.02959747410016,1.03333333,45.5584849,1.02008453,1,0,0,0
30,30,16,45,0.2,0.3,51.02959747410016,1.03333333,45.41254024,1.09114103,1,0,0,0
30,30,16,90,0.2,0.3,51.02959747410016,1.03333333,45.5584849,1.02008453,1,0,0,0
30,30,16,135,0.2,0.3,51.02959747410016,1.03333333,45.41757407,1.08964865,1,0,0,0
30,30,16,180,0.2,0.3,51.02959747410016,1.03333333,45.5584849,1.02008453,1,0,0,0
30,30,16,225,0.2,0.3,51.02959747410016,1.03333333,45.41757407,1.08964865,1,0,0,0
30,30,16,270,0.2,0.3,51.02959747410016,1.03333333,45.5584849,1.02008453,1,0,0,0
30,30,16,315,0.2,0.3,51.02959747410016,1.03333333,45.41757407,1.08964865,1,0,0,0
30,30,16,0,0.3,0.3,51.02959747410016,1.03333333,46.38498483,0.80363289,1,0,0,0
30,30,16,45,0.3,0.3,51.02959747410016,1.03333333,46.2358009,0.88009298,1,0,0,0
30,30,16,90,0.3,0.3,51.02959747410016,1.03333333,46.38498483,0.80363289,1,0,0,0
30,30,16,135,0.3,0.3,51.02959747410016,1.03333333,46.23897304,0.87890085,1,0,0,0
30,30,16,180,0.3,0.3,51.02959747410016,1.03333333,46.38498483,0.80363289,1,0,0,0
30,30,16,225,0.3,0.3,51.02959747410016,1.03333333,46.23897304,0.87890085,1,0,0,0
30,30,16,270,0.3,0.3,51.02959747410016,1.03333333,46.38498483,0.80363289,1,0,0,0
30,30,16,315,0.3,0.3,51.02959747410016,1.03333333,46.23897304,0.87890085,1,0,0,0
30,30,16,0,0.4,0.3,51.02959747410016,1.03333333,46.96069022,0.64621527,1,0,0,0
30,30,16,45,0.4,0.3,51.02959747410016,1.03333333,46.82380525,0.71729284,1,0,0,0
30,30,16,90,0.4,0.3,51.02959747410016,1.03333333,46.96069022,0.64621527,1,0,0,0
30,30,16,135,0.4,0.3,51.02959747410016,1.03333333,46.82680821,0.71627378,1,0,0,0
30,30,16,180,0.4,0.3,51.02959747410016,1.03333333,46.96069022,0.64621527,1,0,0,0
30,30,16,225,0.4,0.3,51.02959747410016,1.03333333,46.82680821,0.71627378,1,0,0,0
30,30,16,270,0.4,0.3,51.02959747410016,1.03333333,46.96069022,0.64621527,1,0,0,0
30,30,16,315,0.4,0.3,51.02959747410016,1.03333333,46.82680821,0.71627378,1,0,0,0
30,30,16,0,0.1,0.4,51.02959747410016,1.03333333,44.82853701,1.28127716,1,0,0,0
30,30,16,45,0.1,0.4,51.02959747410016,1.03333333,44.68849691,1.35061494,1,0,0,0
30,30,16,90,0.1,0.4,51.02959747410016,1.03333333,44.82853701,1.28127716,1,0,0,0
30,30,16,135,0.1,0.4,51.02959747410016,1.03333333,44.68849691,1.35061494,1,0,0,0
30,30,16,180,0.1,0.4,51.02959747410016,1.03333333,44.82853701,1.28127716,1,0,0,0
30,30,16,225,0.1,0.4,51.02959747410016,1.03333333,44.70026293,1.34727794,1,0,0,0
30,30,16,270,0.1,0.4,51.02959747410016,1.03333333,44.82853701,1.28127716,1,0,0,0
30,30,16,315,0.1,0.4,51.02959747410016,1.03333333,44.70026293,1.34727794,1,0,0,0
30,30,16,0,0.2,0.4,51.02959747410016,1.03333333,45.96809716,1.00408939,1,0,0,0
30,30,16,45,0.2,0.4,51.02959747410016,1.03333333,45.81925457,1.0769674,1,0,0,0
30,30,16,90,0.2,0.4,51.02959747410016,1.03333333,45.96809716,1.00408939,1,0,0,0
30,30,16,135,0.2,0.4,51.02959747410016,1.03333333,45.81925457,1.0769674,1,0,0,0
30,30,16,180,0.2,0.4,51.02959747410016,1.03333333,45.96809716,1.00408939,1,0,0,0
30,30,16,225,0.2,0.4,51.02959747410016,1.03333333,45.82693018,1.07572084,1,0,0,0
30,30,16,270,0.2,0.4,51.02959747410016,1.03333333,45.96809716,1.00408939,1,0,0,0
30,30,16,315,0.2,0.4,51.02959747410016,1.03333333,45.82693018,1.07572084,1,0,0,0
30,30,16,0,0.3,0.4,51.02959747410016,1.03333333,46.78134978,0.79198817,1,0,0,0
30,30,16,45,0.3,0.4,51.02959747410016,1.03333333,46.62931394,0.86996043,1,0,0,0
30,30,16,90,0.3,0.4,51.02959747410016,1.03333333,46.78134978,0.79198817,1,0,0,0
30,30,16,135,0.3,0.4,51.02959747410016,1.03333333,46.62931394,0.86996043,1,0,0,0
30,30,16,180,0.3,0.4,51.02959747410016,1.03333333,46.78134978,0.79198817,1,0,0,0
30,30,16,225,0.3,0.4,51.02959747410016,1.03333333,46.63614491,0.8675694,1,0,0,0
30,30,16,270,0.3,0.4,51.02959747410016,1.03333333,46.78134978,0.79198817,1,0,0,0
30,30,16,315,0.3,0.4,51.02959747410016,1.03333333,46.63614491,0.8675694,1,0,0,0
30,30,16,0,0.4,0.4,51.02959747410016,1.03333333,47.34945982,0.63735942,1,0,0,0
30,30,16,45,0.4,0.4,51.02959747410016,1.03333333,47.21105161,0.70876951,1,0,0,0
30,30,16,90,0.4,0.4,51.02959747410016,1.03333333,47.34945982,0.63735942,1,0,0,0
30,30,16,135,0.4,0.4,51.02959747410016,1.03333333,47.21105161,0.70876951,1,0,0,0
30,30,16,180,0.4,0.4,51.02959747410016,1.03333333,47.34945982,0.63735942,1,0,0,0
30,30,16,225,0.4,0.4,51.02959747410016,1.03333333,47.2166636,0.70668413,1,0,0,0
30,30,16,270,0.4,0.4,51.02959747410016,1.03333333,47.34945982,0.63735942,1,0,0,0
30,30,16,315,0.4,0.4,51.02959747410016,1.03333333,47.2166636,0.70668413,1,0,0,0
50,40,12,0,0.1,0.1,66.86703700758581,1.02666667,44.09491705,1.33058654,1,0,0,0
40,50,12,0,0.1,0.1,66.86703700758581,1.02666667,44.09496998,1.35154852,1,0,0,0
50,40,12,45,0.1,0.1,66.86703700758581,1.02666667,43.99325578,1.39383296,1,0,0,0
40,50,12,45,0.1,0.1,66.86703700758581,1.02666667,43.99692024,1.38899483,1,0,0,0
50,40,12,90,0.1,0.1,66.86703700758581,1.02666667,44.09394905,1.35098568,1,0,0,0
40,50,12,90,0.1,0.1,66.86703700758581,1.02666667,44.09473486,1.32933774,1,0,0,0
50,40,12,135,0.1,0.1,66.86703700758581,1.02666667,44.00037552,1.38765739,1,0,0,0
40,50,12,135,0.1,0.1,66.86703700758581,1.02666667,43.99872066,1.39280237,1,0,0,0
50,40,12,180,0.1,0.1,66.86703700758581,1.02666667,44.09491705,1.33058654,1,0,0,0
40,50,12,180,0.1,0.1,66.86703700758581,1.02666667,44.09496998,1.35154852,1,0,0,0
50,40,12,225,0.1,0.1,66.86703700758581,1.02666667,44.00235902,1.39108749,1,0,0,0
40,50,12,225,0.1,0.1,66.86703700758581,1.02666667,44.00017608,1.38814295,1,0,0,0
50,40,12,270,0.1,0.1,66.86703700758581,1.02666667,44.09394905,1.35098568,1,0,0,0
40,50,12,270,0.1,0.1,66.86703700758581,1.02666667,44.09473486,1.32933774,1,0,0,0
50,40,12,315,0.1,0.1,66.86703700758581,1.02666667,43.99865945,1.38852359,1,0,0,0
40,50,12,315,0.1,0.1,66.86703700758581,1.02666667,43.99985928,1.39197976,1,0,0,0
50,40,12,0,0.2,0.1,66.86703700758581,1.02666667,45.04055994,1.11095557,1,0,0,0
40,50,12,0,0.2,0.1,66.86703700758581,1.02666667,45.02909511,1.13720999,1,0,0,0
50,40,12,45,0.2,0.1,66.86703700758581,1.02666667,44.91901187,1.18351412,1,0,0,0
40,50,12,45,0.2,0.1,66.86703700758581,1.02666667,44.92219325,1.18103306,1,0,0,0
50,40,12,90,0.2,0.1,66.86703700758581,1.02666667,45.02812023,1.13659112,1,0,0,0
40,50,12,90,0.2,0.1,66.86703700758581,1.02666667,45.04092513,1.10989331,1,0,0,0
50,40,12,135,0.2,0.1,66.86703700758581,1.02666667,44.92475507,1.17983126,1,0,0,0
40,50,12,135,0.2,0.1,66.86703700758581,1.02666667,44.92454087,1.18265298,1,0,0,0
50,40,12,180,0.2,0.1,66.86703700758581,1.02666667,45.04055994,1.11095557,1,0,0,0
40,50,12,180,0.2,0.1,66.86703700758581,1.02666667,45.02909511,1.13720999,1,0,0,0
50,40,12,225,0.2,0.1,66.86703700758581,1.02666667,44.92711491,1.18088786,1,0,0,0
40,50,12,225,0.2,0.1,66.86703700758581,1.02666667,44.92465273,1.17889809,1,0,0,0
50,40,12,270,0.2,0.1,66.86703700758581,1.02666667,45.02812023,1.13659112,1,0,0,0
40,50,12,270,0.2,0.1,66.86703700758581,1.02666667,45.04092513,1.10989331,1,0,0,0
50,40,12,315,0.2,0.1,66.86703700758581,1.02666667,44.92352712,1.18066121,1,0,0,0
40,50,12,315,0.2,0.1,66.86703700758581,1.02666667,44.92541272,1.18188762,1,0,0,0
50,40,12,0,0.3,0.1,66.86703700758581,1.02666667,45.77175409,0.93086299,1,0,0,0
40,50,12,0,0.3,0.1,66.86703700758581,1.02666667,45.74636731,0.96068344,1,0,0,0
50,40,12,45,0.3,0.1,66.86703700758581,1.02666667,45.63191482,1.01011643,1,0,0,0
40,50,12,45,0.3,0.1,66.86703700758581,1.02666667,45.63620331,1.00575592,1,0,0,0
50,40,12,90,0.3,0.1,66.86703700758581,1.02666667,45.74553491,0.96008954,1,0,0,0
40,50,12,90,0.3,0.1,66.86703700758581,1.02666667,45.77135931,0.92969543,1,0,0,0
50,40,12,135,0.3,0.1,66.86703700758581,1.02666667,45.63878361,1.00465898,1,0,0,0
40,50,12,135,0.3,0.1,66.86703700758581,1.02666667,45.63591104,1.00937455,1,0,0,0
50,40,12,180,0.3,0.1,66.86703700758581,1.02666667,45.77175409,0.93086299,1,0,0,0
40,50,12,180,0.3,0.1,66.86703700758581,1.02666667,45.74636731,0.96068344,1,0,0,0
50,40,12,225,0.3,0.1,66.86703700758581,1.02666667,45.63894732,1.00787111,1,0,0,0
40,50,12,225,0.3,0.1,66.86703700758581,1.02666667,45.63871788,1.00504607,1,0,0,0
50,40,12,270,0.3,0.1,66.86703700758581,1.02666667,45.74553491,0.96008954,1,0,0,0
40,50,12,270,0.3,0.1,66.86703700758581,1.02666667,45.77135931,0.92969543,1,0,0,0
50,40,12,315,0.3,0.1,66.86703700758581,1.02666667,45.63785351,1.00543352,1,0,0,0
40,50,12,315,0.3,0.1,66.86703700758581,1.02666667,45.6370005,1.00864104,1,0,0,0
50,40,12,0,0.4,0.1,66.86703700758581,1.02666667,46.33186822,0.78562187,1,0,0,0
40,50,12,0,0.4,0.1,66.86703700758581,1.02666667,46.28870191,0.81617436,1,0,0,0
50,40,12,45,0.4,0.1,66.86703700758581,1.02666667,46.1743125,0.8670193,1,0,0,0
40,50,12,45,0.4,0.1,66.86703700758581,1.02666667,46.18448172,0.86309017,1,0,0,0
50,40,12,90,0.4,0.1,66.86703700758581,1.02666667,46.28793168,0.81561884,1,0,0,0
40,50,12,90,0.4,0.1,66.86703700758581,1.02666667,46.33228293,0.7844825,1,0,0,0
50,40,12,135,0.4,0.1,66.86703700758581,1.02666667,46.18689879,0.86125613,1,0,0,0
40,50,12,135,0.4,0.1,66.86703700758581,1.02666667,46.17818189,0.86629402,1,0,0,0
50,40,12,180,0.4,0.1,66.86703700758581,1.02666667,46.33186822,0.78562187,1,0,0,0
40,50,12,180,0.4,0.1,66.86703700758581,1.02666667,46.28870191,0.81617436,1,0,0,0
50,40,12,225,0.4,0.1,66.86703700758581,1.02666667,46.18108214,0.86496039,1,0,0,0
40,50,12,225,0.4,0.1,66.86703700758581,1.02666667,46.18707254,0.86245704,1,0,0,0
50,40,12,270,0.4,0.1,66.86703700758581,1.02666667,46.28793168,0.81561884,1,0,0,0
40,50,12,270,0.4,0.1,66.86703700758581,1.02666667,46.33228293,0.7844825,1,0,0,0
50,40,12,315,0.4,0.1,66.86703700758581,1.02666667,46.18617651,0.8619028,1,0,0,0
40,50,12,315,0.4,0.1,66.86703700758581,1.02666667,46.17931184,0.86569246,1,0,0,0
50,40,12,0,0.1,0.2,66.86703700758581,1.02666667,44.48718576,1.24622142,1,0,0,0
40,50,12,0,0.1,0.2,66.86703700758581,1.02666667,44.48512811,1.26489384,1,0,0,0
50,40,12,45,0.1,0.2,66.86703700758581,1.02666667,44.39628091,1.30271397,1,0,0,0
40,50,12,45,0.1,0.2,66.86703700758581,1.02666667,44.37841291,1.30442813,1,0,0,0
50,40,12,90,0.1,0.2,66.86703700758581,1.02666667,44.48522158,1.26403635,1,0,0,0
40,50,12,90,0.1,0.2,66.86703700758581,1.02666667,44.48915414,1.24471983,1,0,0,0
50,40,12,135,0.1,0.2,66.86703700758581,1.02666667,44.38597392,1.30263251,1,0,0,0
40,50,12,135,0.1,0.2,66.86703700758581,1.02666667,44.39057124,1.30826951,1,0,0,0
50,40,12,180,0.1,0.2,66.86703700758581,1.02666667,44.48718576,1.24622142,1,0,0,0
40,50,12,180,0.1,0.2,66.86703700758581,1.02666667,44.48512811,1.26489384,1,0,0,0
50,40,12,225,0.1,0.2,66.86703700758581,1.02666667,44.39628091,1.30271397,1,0,0,0
40,50,12,225,0.1,0.2,66.86703700758581,1.02666667,44.37815371,1.30430844,1,0,0,0
50,40,12,270,0.1,0.2,66.86703700758581,1.02666667,44.48522158,1.26403635,1,0,0,0
40,50,12,270,0.1,0.2,66.86703700758581,1.02666667,44.48915414,1.24471983,1,0,0,0
50,40,12,315,0.1,0.2,66.86703700758581,1.02666667,44.38597392,1.30263251,1,0,0,0
40,50,12,315,0.1,0.2,66.86703700758581,1.02666667,44.38804533,1.30545558,1,0,0,0
50,40,12,0,0.2,0.2,66.86703700758581,1.02666667,45.36825968,1.03268156,1,0,0,0
40,50,12,0,0.2,0.2,66.86703700758581,1.02666667,45.35452326,1.0590342,1,0,0,0
50,40,12,45,0.2,0.2,66.86703700758581,1.02666667,45.2593795,1.10151261,1,0,0,0
40,50,12,45,0.2,0.2,66.86703700758581,1.02666667,45.24291339,1.10194462,1,0,0,0
50,40,12,90,0.2,0.2,66.86703700758581,1.02666667,45.35698587,1.05820076,1,0,0,0
40,50,12,90,0.2,0.2,66.86703700758581,1.02666667,45.37046221,1.03116518,1,0,0,0
50,40,12,135,0.2,0.2,66.86703700758581,1.02666667,45.24929679,1.10035158,1,0,0,0
40,50,12,135,0.2,0.2,66.86703700758581,1.02666667,45.251812,1.10505893,1,0,0,0
50,40,12,180,0.2,0.2,66.86703700758581,1.02666667,45.36825968,1.03268156,1,0,0,0
40,50,12,180,0.2,0.2,66.86703700758581,1.02666667,45.35452326,1.0590342,1,0,0,0
50,40,12,225,0.2,0.2,66.86703700758581,1.02666667,45.2593795,1.10151261,1,0,0,0
40,50,12,225,0.2,0.2,66.86703700758581,1.02666667,45.24269897,1.10184805,1,0,0,0
50,40,12,270,0.2,0.2,66.86703700758581,1.02666667,45.35698587,1.05820076,1,0,0,0
40,50,12,270,0.2,0.2,66.86703700758581,1.02666667,45.37046221,1.03116518,1,0,0,0
50,40,12,315,0.2,0.2,66.86703700758581,1.02666667,45.24929679,1.10035158,1,0,0,0
40,50,12,315,0.2,0.2,66.86703700758581,1.02666667,45.25152794,1.10268868,1,0,0,0
50,40,12,0,0.3,0.2,66.86703700758581,1.02666667,46.04922551,0.86042308,1,0,0,0
40,50,12,0,0.3,0.2,66.86703700758581,1.02666667,46.02167537,0.89143301,1,0,0,0
50,40,12,45,0.3,0.2,66.86703700758581,1.02666667,45.92013812,0.93690036,1,0,0,0
40,50,12,45,0.3,0.2,66.86703700758581,1.02666667,45.91019153,0.93838175,1,0,0,0
50,40,12,90,0.3,0.2,66.86703700758581,1.02666667,46.02217147,0.89064207,1,0,0,0
40,50,12,90,0.3,0.2,66.86703700758581,1.02666667,46.05134058,0.85981868,1,0,0,0
50,40,12,135,0.3,0.2,66.86703700758581,1.02666667,45.91535472,0.93700203,1,0,0,0
40,50,12,135,0.3,0.2,66.86703700758581,1.02666667,45.91494739,0.9416049,1,0,0,0
50,40,12,180,0.3,0.2,66.86703700758581,1.02666667,46.04922551,0.86042308,1,0,0,0
40,50,12,180,0.3,0.2,66.86703700758581,1.02666667,46.02167537,0.89143301,1,0,0,0
50,40,12,225,0.3,0.2,66.86703700758581,1.02666667,45.92013812,0.93690036,1,0,0,0
40,50,12,225,0.3,0.2,66.86703700758581,1.02666667,45.91005515,0.93826899,1,0,0,0
50,40,12,270,0.3,0.2,66.86703700758581,1.02666667,46.02217147,0.89064207,1,0,0,0
40,50,12,270,0.3,0.2,66.86703700758581,1.02666667,46.05134058,0.85981868,1,0,0,0
50,40,12,315,0.3,0.2,66.86703700758581,1.02666667,45.91535472,0.93700203,1,0,0,0
40,50,12,315,0.3,0.2,66.86703700758581,1.02666667,45.91458441,0.93926989,1,0,0,0
50,40,12,0,0.4,0.2,66.86703700758581,1.02666667,46.56782946,0.72507518,1,0,0,0
40,50,12,0,0.4,0.2,66.86703700758581,1.02666667,46.52103654,0.7551988,1,0,0,0
50,40,12,45,0.4,0.2,66.86703700758581,1.02666667,46.42141553,0.79987305,1,0,0,0
40,50,12,45,0.4,0.2,66.86703700758581,1.02666667,46.41802992,0.80117652,1,0,0,0
50,40,12,90,0.4,0.2,66.86703700758581,1.02666667,46.5212902,0.75435553,1,0,0,0
40,50,12,90,0.4,0.2,66.86703700758581,1.02666667,46.56991721,0.72355835,1,0,0,0
50,40,12,135,0.4,0.2,66.86703700758581,1.02666667,46.42240569,0.79984624,1,0,0,0
40,50,12,135,0.4,0.2,66.86703700758581,1.02666667,46.41489136,0.80387841,1,0,0,0
50,40,12,180,0.4,0.2,66.86703700758581,1.02666667,46.56782946,0.72507518,1,0,0,0
40,50,12,180,0.4,0.2,66.86703700758581,1.02666667,46.52103654,0.7551988,1,0,0,0
50,40,12,225,0.4,0.2,66.86703700758581,1.02666667,46.42141553,0.79987305,1,0,0,0
40,50,12,225,0.4,0.2,66.86703700758581,1.02666667,46.41793781,0.80105525,1,0,0,0
50,40,12,270,0.4,0.2,66.86703700758581,1.02666667,46.5212902,0.75435553,1,0,0,0
40,50,12,270,0.4,0.2,66.86703700758581,1.02666667,46.56991721,0.72355835,1,0,0,0
50,40,12,315,0.4,0.2,66.86703700758581,1.02666667,46.42240569,0.79984624,1,0,0,0
40,50,12,315,0.4,0.2,66.86703700758581,1.02666667,46.41548761,0.80228531,1,0,0,0
50,40,12,0,0.1,0.3,66.86703700758581,1.02666667,46.47879627,1.1771904,1,0,0,0
40,50,12,0,0.1,0.3,66.86703700758581,1.02666667,46.47480206,1.19723195,1,0,0,0
50,40,12,45,0.1,0.3,66.86703700758581,1.02666667,46.39016355,1.23434908,1,0,0,0
40,50,12,45,0.1,0.3,66.86703700758581,1.02666667,46.36177677,1.2407441,1,0,0,0
50,40,12,90,0.1,0.3,66.86703700758581,1.02666667,46.47618938,1.19466468,1,0,0,0
40,50,12,90,0.1,0.3,66.86703700758581,1.02666667,46.48046422,1.17595968,1,0,0,0
50,40,12,135,0.1,0.3,66.86703700758581,1.02666667,46.35965331,1.24115936,1,0,0,0
40,50,12,135,0.1,0.3,66.86703700758581,1.02666667,46.37044533,1.24392516,1,0,0,0
50,40,12,180,0.1,0.3,66.86703700758581,1.02666667,46.47879627,1.1771904,1,0,0,0
40,50,12,180,0.1,0.3,66.86703700758581,1.02666667,46.47480206,1.19723195,1,0,0,0
50,40,12,225,0.1,0.3,66.86703700758581,1.02666667,46.34975486,1.24750832,1,0,0,0
40,50,12,225,0.1,0.3,66.86703700758581,1.02666667,46.36149937,1.24028555,1,0,0,0
50,40,12,270,0.1,0.3,66.86703700758581,1.02666667,46.47618938,1.19466468,1,0,0,0
40,50,12,270,0.1,0.3,66.86703700758581,1.02666667,46.48046422,1.17595968,1,0,0,0
50,40,12,315,0.1,0.3,66.86703700758581,1.02666667,46.38641408,1.2308896,1,0,0,0
40,50,12,315,0.1,0.3,66.86703700758581,1.02666667,46.38846599,1.23434444,1,0,0,0
50,40,12,0,0.2,0.3,66.86703700758581,1.02666667,47.30631456,0.97279122,1,0,0,0
40,50,12,0,0.2,0.3,66.86703700758581,1.02666667,47.29084463,0.99671156,1,0,0,0
50,40,12,45,0.2,0.3,66.86703700758581,1.02666667,47.19741302,1.03858909,1,0,0,0
40,50,12,45,0.2,0.3,66.86703700758581,1.02666667,47.17658964,1.04441553,1,0,0,0
50,40,12,90,0.2,0.3,66.86703700758581,1.02666667,47.29036527,0.99567969,1,0,0,0
40,50,12,90,0.2,0.3,66.86703700758581,1.02666667,47.30804623,0.97141151,1,0,0,0
50,40,12,135,0.2,0.3,66.86703700758581,1.02666667,47.17248522,1.0436258,1,0,0,0
40,50,12,135,0.2,0.3,66.86703700758581,1.02666667,47.18051115,1.04629175,1,0,0,0
50,40,12,180,0.2,0.3,66.86703700758581,1.02666667,47.30631456,0.97279122,1,0,0,0
40,50,12,180,0.2,0.3,66.86703700758581,1.02666667,47.29084463,0.99671156,1,0,0,0
50,40,12,225,0.2,0.3,66.86703700758581,1.02666667,47.16745935,1.05030336,1,0,0,0
40,50,12,225,0.2,0.3,66.86703700758581,1.02666667,47.17613033,1.04398471,1,0,0,0
50,40,12,270,0.2,0.3,66.86703700758581,1.02666667,47.29036527,0.99567969,1,0,0,0
40,50,12,270,0.2,0.3,66.86703700758581,1.02666667,47.30804623,0.97141151,1,0,0,0
50,40,12,315,0.2,0.3,66.86703700758581,1.02666667,47.19385005,1.03449567,1,0,0,0
40,50,12,315,0.2,0.3,66.86703700758581,1.02666667,47.19609304,1.03844561,1,0,0,0
50,40,12,0,0.3,0.3,66.86703700758581,1.02666667,47.95068853,0.8050963,1,0,0,0
40,50,12,0,0.3,0.3,66.86703700758581,1.02666667,47.92138085,0.83295812,1,0,0,0
50,40,12,45,0.3,0.3,66.86703700758581,1.02666667,47.8254049,0.87756868,1,0,0,0
40,50,12,45,0.3,0.3,66.86703700758581,1.02666667,47.80778606,0.88511043,1,0,0,0
50,40,12,90,0.3,0.3,66.86703700758581,1.02666667,47.92205403,0.83213887,1,0,0,0
40,50,12,90,0.3,0.3,66.86703700758581,1.02666667,47.952203,0.80266814,1,0,0,0
50,40,12,135,0.3,0.3,66.86703700758581,1.02666667,47.80555456,0.88504849,1,0,0,0
40,50,12,135,0.3,0.3,66.86703700758581,1.02666667,47.80541417,0.8878115,1,0,0,0
50,40,12,180,0.3,0.3,66.86703700758581,1.02666667,47.95068853,0.8050963,1,0,0,0
40,50,12,180,0.3,0.3,66.86703700758581,1.02666667,47.92138085,0.83295812,1,0,0,0
50,40,12,225,0.3,0.3,66.86703700758581,1.02666667,47.79434904,0.89093174,1,0,0,0
40,50,12,225,0.3,0.3,66.86703700758581,1.02666667,47.80740994,0.88469226,1,0,0,0
50,40,12,270,0.3,0.3,66.86703700758581,1.02666667,47.92205403,0.83213887,1,0,0,0
40,50,12,270,0.3,0.3,66.86703700758581,1.02666667,47.952203,0.80266814,1,0,0,0
50,40,12,315,0.3,0.3,66.86703700758581,1.02666667,47.82727152,0.87421154,1,0,0,0
40,50,12,315,0.3,0.3,66.86703700758581,1.02666667,47.82417709,0.87720471,1,0,0,0
50,40,12,0,0.4,0.3,66.86703700758581,1.02666667,48.43978798,0.67762431,1,0,0,0
40,50,12,0,0.4,0.3,66.86703700758581,1.02666667,48.39244488,0.7053585,1,0,0,0
50,40,12,45,0.4,0.3,66.86703700758581,1.02666667,48.29723376,0.74803516,1,0,0,0
40,50,12,45,0.4,0.3,66.86703700758581,1.02666667,48.28782164,0.75289955,1,0,0,0
50,40,12,90,0.4,0.3,66.86703700758581,1.02666667,48.39237386,0.70438514,1,0,0,0
40,50,12,90,0.4,0.3,66.86703700758581,1.02666667,48.44097327,0.67517425,1,0,0,0
50,40,12,135,0.4,0.3,66.86703700758581,1.02666667,48.28574976,0.75356992,1,0,0,0
40,50,12,135,0.4,0.3,66.86703700758581,1.02666667,48.27970438,0.7567119,1,0,0,0
50,40,12,180,0.4,0.3,66.86703700758581,1.02666667,48.43978798,0.67762431,1,0,0,0
40,50,12,180,0.4,0.3,66.86703700758581,1.02666667,48.39244488,0.7053585,1,0,0,0
50,40,12,225,0.4,0.3,66.86703700758581,1.02666667,48.27214054,0.75801019,1,0,0,0
40,50,12,225,0.4,0.3,66.86703700758581,1.02666667,48.28749647,0.75249325,1,0,0,0
50,40,12,270,0.4,0.3,66.86703700758581,1.02666667,48.39237386,0.70438514,1,0,0,0
40,50,12,270,0.4,0.3,66.86703700758581,1.02666667,48.44097327,0.67517425,1,0,0,0
50,40,12,315,0.4,0.3,66.86703700758581,1.02666667,48.30288354,0.74562093,1,0,0,0
40,50,12,315,0.4,0.3,66.86703700758581,1.02666667,48.29619021,0.74788556,1,0,0,0
50,40,12,0,0.1,0.4,66.86703700758581,1.02666667,46.67566665,1.11856095,1,0,0,0
40,50,12,0,0.1,0.4,66.86703700758581,1.02666667,46.66962272,1.13765689,1,0,0,0
50,40,12,45,0.1,0.4,66.86703700758581,1.02666667,46.58793454,1.17476719,1,0,0,0
40,50,12,45,0.1,0.4,66.86703700758581,1.02666667,46.54886376,1.18627507,1,0,0,0
50,40,12,90,0.1,0.4,66.86703700758581,1.02666667,46.67036778,1.13728633,1,0,0,0
40,50,12,90,0.1,0.4,66.86703700758581,1.02666667,46.67597365,1.1177157,1,0,0,0
50,40,12,135,0.1,0.4,66.86703700758581,1.02666667,46.54638254,1.1873917,1,0,0,0
